"id","title","videoid","video_secret","download_size","website_url","activate","order","is_free","created_at","updated_at","subject_type_id"
422,"Lecture 026
Lecture Topic: Neuroanatomy and Brain Eyeball
Duration: 24:33","716639075",aLKgelh,"{""360p"": ""41.39MB"", ""540p"": ""80.96MB"", ""720p"": ""107.72MB""}","<div style=""padding:56.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/716639075?h=fb655056be&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Residency Neuroanatomy""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,26,0,"2022-09-26 16:05:00.735232","2023-07-17 12:42:14.751208",61
423,"Lecture 027
Lecture Topic: Neurophysiology
Duration: 37:26","719182584",aoifiwg,"{""360p"": ""74.7MB"", ""540p"": ""141.75MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/719182584?h=689b74def9&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Neurophysiology[Residency]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,27,0,"2022-09-26 16:06:05.237136","2023-07-17 13:18:43.552543",61
424,"Lecture 025
Lecture Topic: Histology
Duration: 54:59","754589480",ajkfskg,"{""360p"": ""68.06MB"", ""540p"": ""672.93MB"", ""720p"": ""971.24MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/754589480?h=7a761ab52d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Histology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,25,0,"2022-09-28 06:37:56.181745","2022-09-28 07:00:06.410950",63
425,"Lecture 022
Lecture Topic: Histology
Duration: 49:15","754986591",fhgdd,"{""360p"": ""90.9MB"", ""540p"": ""672.93MB"", ""720p"": ""971.24MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/754986591?h=c92c3858b5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Histology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,22,0,"2022-09-29 05:10:33.458145","2022-09-29 05:10:33.458182",64
426,"Lecture 021
Lecture Topic: Histology
Duration: 1:35:18","754989644",ufufv,"{""360p"": ""89.18MB"", ""540p"": ""672.93MB"", ""720p"": ""971.24MB""}","<div style=""padding:216.67% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/754989644?h=afd11da9c4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Histology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,21,0,"2022-09-29 05:33:21.122918","2022-09-29 05:33:21.122949",62
427,"Lecture 031
Lecture Topic: Respiratory System-1
Duration: 33:45","755386752",jkfjhf,"{""360p"": ""85.69MB"", ""540p"": ""177.64MB"", ""720p"": ""238.41MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/755386752?h=42b5021794&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory System-1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,31,0,"2022-09-30 04:58:14.326850","2022-09-30 04:58:14.326881",59
428,"Lecture 022
Lecture Topic: Embryology & Genetics
Duration: 50:07","755853038",gbkjjbkasd,"{""360p"": ""100.89MB"", ""540p"": ""672.93MB"", ""720p"": ""971.24MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/755853038?h=4ec2cf3cc0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Embryology &amp;amp; Genetics""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,22,0,"2022-10-01 05:36:48.842517","2022-10-01 05:36:48.842551",62
429,"Lecture 026
Lecture Topic: Embryology & Developmental anomalies.
Duration: 44:42","755856380",fjgkagsf,"{""360p"": ""90.53MB"", ""540p"": ""672.93MB"", ""720p"": ""971.24MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/755856380?h=8b51da048c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Embryology &amp;amp; Developmental anamolies.""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,36,0,"2022-10-01 05:50:22.516499","2023-09-27 13:44:39.443209",109
430,"Lecture 024
Lecture Topic: Embryology Part-1
Duration: 25:36","755861915",sjbjgfksbf,"{""360p"": ""33.78MB"", ""540p"": ""672.93MB"", ""720p"": ""971.24MB""}","<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/755861915?h=961ce49212&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Embryology Part-1.mp4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,24,0,"2022-10-01 06:25:50.873341","2022-10-01 06:25:50.873373",64
431,"Lecture 032
Lecture Topic: Respiratory -02
Duration: 28:20","756115318",zdhxfj,"{""360p"": ""89.08MB"", ""540p"": ""68.56MB"", ""720p"": ""85.5MB""}","<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/756115318?h=ffd5d2fa74&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory -02.MOV""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,32,0,"2022-10-02 12:40:38.962816","2022-10-02 13:36:50.935941",59
432,"Lecture 025
Lecture Topic: Embryology Part-2
Duration: 26:33","756095715",sdgkasg,"{""360p"": ""33.78MB"", ""540p"": ""68.54MB"", ""720p"": ""85.47MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/756095715?h=c64b604613&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Embryology Part-2.mp4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,25,0,"2022-10-02 12:50:25.180210","2022-10-02 12:50:25.180248",64
433,"Lecture 052
Lecture Topic: Respiratory System -03
Duration: 21:58","756251558",wwe,"{""360p"": ""33.78MB"", ""29.05MB"": ""59.6MB"", ""123MB"": ""175.31MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/756251558?h=2aea47e8f8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory System -03""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,52,0,"2022-10-03 02:50:31.900451","2023-11-04 13:15:39.457711",98
434,"Lecture 026
Lecture Topic:Thorax
Duration: 34:23","756628342",wwe1,"{""360p"": ""33.78MB"", ""29.05MB"": ""59.6MB"", ""22.76MB"": ""41.32MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/756628342?h=bcdc3b56f6&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Thorax""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,26,0,"2022-10-04 02:40:59.622280","2022-10-04 02:40:59.622312",63
435,"Lecture 027
Lecture Topic:Extremity
Duration:19:36","756676858",WWE2,"{""360p"": ""33.78MB"", ""12.1MB"": ""21.86MB"", ""41.98MB"": ""46.43MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/756676858?h=75dfd9b3f0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Extremity""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,27,0,"2022-10-04 07:11:49.143837","2022-10-04 07:11:49.143868",63
436,"Lecture 023
Lecture Topic: Thorax
Duration: 1:21:11","757467174",skdjg,"{""360p"": ""147.1MB"", ""540p"": ""276.41MB"", ""720p"": ""353.54MB""}","<div style=""padding:216.67% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/757467174?h=7b24f270dd&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Thorax.mp4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,23,0,"2022-10-06 09:34:18.398115","2022-10-06 09:34:18.398148",62
437,"Lecture 034
Lecture Topic: Nephrology(GN)
Duration: 21:02","757642850",hjhvhv,"{""360p"": ""33.78MB"", ""29.05MB"": ""59.6MB"", ""123MB"": ""57.2MB""}","<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/757642850?h=74668b0b18&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Nephrology(GN).MP4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,34,0,"2022-10-06 16:14:52.452030","2022-10-06 16:14:52.452063",59
438,"Lecture 024
Lecture Topic: Extremity
Duration: 1:38:38","757824089",hfjfj,"{""360p"": ""150.71MB"", ""540p"": ""276.41MB"", ""720p"": ""353.54MB""}","<div style=""padding:216.67% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/757824089?h=61b1dc508f&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Extremity.mp4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,24,0,"2022-10-07 03:41:21.814399","2022-10-07 03:41:21.814437",62
439,"Lecture 035
Lecture Topic: Nephrology-01
Duration: 20:33","757827770",nvsbv,"{""360p"": ""56.13MB"", ""29.05MB"": ""59.6MB"", ""123MB"": ""57.2MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/757827770?h=aece899ac2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Nephrology-01""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,35,0,"2022-10-07 03:52:11.107632","2022-10-07 03:52:11.107668",59
440,"Lecture 036
Lecture Topic: Nephrology-02
Duration: 20:12","758409736",WWE4EW,"{""360p"": ""56.13MB"", ""29.05MB"": ""59.6MB"", ""29.78MB"": ""60.53MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/758409736?h=0ab50d7906&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Nephrology-02""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,36,0,"2022-10-09 09:19:02.754453","2022-10-09 09:19:02.754488",59
441,"Lecture 028
Lecture Topic: AbdomenPart-1
Duration:50:55","758578509",wwweqw,"{""360p"": ""56.13MB"", ""29.05MB"": ""59.6MB"", ""34.43MB"": ""61.97MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/758578509?h=31972085b1&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""AbdomenPart-1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,28,0,"2022-10-10 03:03:20.217513","2022-10-10 03:03:20.217544",63
442,"Lecture 029
Lecture Topic: AbdomenPart-2
Duration: 27:19","758590580",wwweqr,"{""360p"": ""56.13MB"", ""19.34MB"": ""33.89MB"", ""68.05MB"": ""85.12MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/758590580?h=71189a4f89&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""AbdomenPart -2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,29,0,"2022-10-10 04:13:09.019582","2022-10-10 04:26:13.756981",63
443,"Lecture 028
Lecture Topic: Respiratory System Physiology
Duration: 55:17","702584029",skjgjhk,"{""720p"": ""233.57MB""}","<div style=""padding:53.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/702584029?h=446af37511&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Respiratory System Physiology[Residency]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,28,0,"2022-10-11 05:58:48.428544","2023-07-17 13:19:02.956241",61
444,"Lecture 029
Lecture Topic: General Physiology
Duration: 11:55","702584416",ajkfkgf,"{""720p"": ""58.31MB""}","<div style=""padding:53.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/702584416?h=d63a2183e2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""General Physiology[Residency]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,29,0,"2022-10-11 06:00:49.664841","2023-07-17 13:19:38.444026",61
445,"Lecture 030
Lecture Topic: Renal Physiology Part - 1
Duration: 14:22","703663885",akjfgk,"{""360p"": ""21.611MB"", ""540p"": ""41.656MB"", ""720p"": ""57.562MB""}","<div style=""padding:53.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/703663885?h=085208c7d2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Renal Physiology [Part-01]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,30,0,"2022-10-11 06:02:11.961254","2023-07-17 13:20:16.218052",61
446,"Lecture 031
Lecture Topic: Renal Physiology Part - 2
Duration: 34:49","703673675",kjasfbkbf,"{""360p"": ""68.89MB"", ""540p"": ""132.269MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/703673675?h=14eba09ca1&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Renal Physiology[part-02]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,31,0,"2022-10-11 06:08:46.571747","2023-07-17 12:41:31.704391",61
447,"Lecture 032
Lecture Topic: Body Fluid & Electrolytes
Duration: 28:49","704432867",alkkfhgl,"{""360p"": ""54.793MB"", ""540p"": ""104.848MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/704432867?h=1f15e1780c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Body Fluid&amp;amp;Electrolytes""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,32,0,"2022-10-11 06:09:35.326942","2023-07-17 12:41:17.348498",61
448,"Lecture 033
Lecture Topic: CVS Physiology
Duration: 1:15:56","706410815",sjkfgk,"{""360p"": ""128.2MB"", ""540p"": ""248.5MB"", ""720p"": "" 357.6MB""}","<div style=""padding:53.29% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/706410815?h=0097c973fd&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""CVS Physiology[Residency]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,80,0,"2022-10-11 06:11:18.082313","2023-09-29 10:02:11.365729",61
449,"Lecture 020
Lecture Topic: Physiology- 03 GIT & Hepatobiliary Physiology
Duration: 38:58","871461466",mahamuda,"{""360p"": ""106.88MB"", ""540p"": ""205.05MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/871461466?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Diploma - Physiology- 03 GIT &amp; Hepatobiliary Physiology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,21,0,"2022-10-11 06:17:45.545089","2023-10-05 13:57:18.694044",61
450,"Lecture 035
Lecture Topic: Blood Physiology 
Duration: 54:35","707195360",lkasknglbg,"{""360p"": ""106.6MB"", ""540p"": ""205.3MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/707195360?h=aff284e73b&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Blood Physiology [Residency]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,35,0,"2022-10-11 06:18:40.585355","2023-07-17 12:40:49.088659",61
451,"Lecture 036
Lecture Topic: Endocrinology
Duration: 54:08","709108783",akjfgk,"{""360p"": ""114.99MB"", ""540p"": ""218.2MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/709108783?h=4273821e60&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Endocrinology[Residency]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,36,0,"2022-10-11 06:20:13.591297","2023-07-17 12:40:41.900414",61
452,"Lecture 037
Lecture Topic: Rehumatology and bone disease
Duration: 19:26","759359560",wwerqw,"{""360p"": ""56.13MB"", ""29.05MB"": ""59.6MB"", ""25.53MB"": ""51.49MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/759359560?h=f0d5f32346&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Rehumatology and bone disease""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,37,0,"2022-10-12 03:12:12.522892","2022-10-12 03:12:12.522923",59
453,"Lecture 025
Lecture Topic: Abdomen & Pelvic organ
Duration: 2:18:02","759739532",wweqrt,"{""360p"": ""150.71MB"", ""540p"": ""276.41MB"", ""720p"": ""261.74MB""}","<div style=""padding:216.67% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/759739532?h=730c4abc9e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Abdomen &amp;amp; Pelvic organ""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,25,0,"2022-10-13 03:15:03.878940","2022-10-13 03:15:03.878977",62
454,"Lecture 026
Lecture Topic: AbdomenPart-1
Duration:50:55","758578509",skafgjaf,"{""360p"": ""56.13MB"", ""29.05MB"": ""59.6MB"", ""34.43MB"": ""61.97MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/758578509?h=31972085b1&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""AbdomenPart-1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,26,0,"2022-10-15 03:39:14.816790","2022-10-15 03:43:08.282325",64
455,"Lecture 027
Lecture Topic: AbdomenPart-2
Duration: 27:19","758590580",lkjSFkag,"{""360p"": ""56.13MB"", ""19.34MB"": ""33.89MB"", ""68.05MB"": ""85.12MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/758590580?h=71189a4f89&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""AbdomenPart -2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,27,0,"2022-10-15 03:44:40.135914","2022-10-15 03:44:40.135955",64
456,"Lecture 026
Lecture Topic: Head and neck and Neuroanatomy
Duration: 1:13:45","760515505",aksfgkg,"{""360p"": ""91.89MB"", ""540p"": ""276.41MB"", ""720p"": ""261.74MB""}","<div style=""padding:75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/760515505?h=1761e2ac15&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Head and neck and Neuroanatomy.mp4""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,26,0,"2022-10-15 04:29:54.831586","2022-10-15 04:29:54.831620",62
457,"Lecture 038
Lecture Topic: Rheumatology -2
Duration: 46:31","760516291",asfhkjqgf,"{""360p"": ""137.27MB"", ""29.05MB"": ""59.6MB"", ""25.53MB"": ""51.49MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/760516291?h=8c7c4b7290&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Rheumatology -2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,38,0,"2022-10-15 04:49:04.338853","2022-10-15 04:49:04.338888",59
458,"Lecture 028
Lecture Topic: Thorax
Duration: 34:24","760567078",jkfjhf1,"{""360p"": ""56.13MB"", ""22.76MB"": ""41.4MB"", ""77.9MB"": ""87.73MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/760567078?h=6c26e95ed1&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Thorax""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,28,0,"2022-10-15 12:17:45.717780","2022-10-16 03:44:50.089217",64
459,"Lecture 029
Lecture Topic: Extremity
Duration: 19:36","760704630",fhgddwe,"{""360p"": ""56.13MB"", ""22.76MB"": ""41.4MB"", ""12.1MB"": ""41.98MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/760704630?h=3adcd1722e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Extremity""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,29,0,"2022-10-16 04:51:43.304115","2022-10-16 04:51:43.304152",64
460,"Lecture 030
Lecture Topic: Head & Neck
Duration: 29:47","760765643",ufufvytr,"{""360p"": ""56.13MB"", ""19.34MB"": ""33.89MB"", ""17.77MB"": ""32.08MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/760765643?h=ec4ef10618&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Head &amp;amp; Neck""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,30,0,"2022-10-16 13:39:55.093071","2022-10-16 13:39:55.093105",63
461,"Lecture 030
Lecture Topic: Head & Neck
Duration: 29:47","760765643",fhgdduyt,"{""360p"": ""56.13MB"", ""19.34MB"": ""33.89MB"", ""17.77MB"": ""32.08MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/760765643?h=ec4ef10618&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Head &amp;amp; Neck""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,30,0,"2022-10-16 15:52:56.948504","2022-10-16 15:52:56.948541",64
