"id","title","videoid","video_secret","download_size","website_url","activate","order","is_free","created_at","updated_at","subject_type_id","thumbnail_url","date_field","duration","pdflink"
208,"Live Interactive Class – 5 (Round - 1)
Topics: বাংলাদেশের জাতীয় বিষয়াবলি: 
[বাংলাদেশের ইতিহাস, কৃষ্টি ও সংস্কৃতি সম্পর্কিত]
i) দেশ ভাগ
ii) ভাষা আন্দোলন ও এর সাথে সংশ্লিষ্ট বিষয়াদি।
iii) যুক্তফ্রন্ট গঠন ও নির্বাচন,
iv) ৫৬ - এর শাসনতন্ত্র আন্দোলন
v) পাকিস্তানে সামরিক শাসন ও শাসন বিরোধী আন্দোলন
vi) ৬২-এর শিক্ষা আন্দোলন","793621278",GK,"{""360p"": ""388.55MB"", ""540p"": ""1.05GB"", ""720p"": ""1.63GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/793621278?h=3efc62b3b6&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 8""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,8,0,"2023-01-28 14:01:26.257608","2023-05-24 05:29:54.682098",50,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKpedia.png,,"1:25:20",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKpedia_Lecture_-_8_-_BD_Affairs.pdf
209,"Live Interactive Class 05 

Topics: 
The Neo-classical Age, Part 1: The Restoration period: Important Writers: John Milton, Samuel Butler, John Bunyan, John Dryden, William Congreve","793813599",English Literary,"{""360p"": ""340.3MB"", ""540p"": ""943.11MB"", ""720p"": ""1.44GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/793813599?h=8ec49482e4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class 05""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-5,0,"2023-01-29 14:04:12.480762","2023-08-29 10:54:44.944419",51,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/English-Literature.png,,"1:14:38",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/English_Literature_-_05.pdf
210,"Live MCQ™ Weekly Bulletin

Episode - 9

তারিখ: ০১ ফেব্রুয়ারি, ২০২৩","794848556",W/B,"{""360p"": ""111.58MB"", ""540p"": ""266.84MB"", ""720p"": ""346.99MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/794848556?h=85b870489f&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ৯ম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-9,1,"2023-02-01 13:40:07.378112","2023-08-29 11:40:51.844841",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,"2023-02-01","33:26",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Weekly_Bulletin_E-9.pdf
211,"লাইভ ক্লাস - ৪
টপিক:
জাতিসংঘ 
(জাতিসংঘ গঠনের ইতিহাস, জাতিসংঘ সনদ, জাতিসংঘের মহাসচিব, জাতিসংঘের প্রধান অঙ্গসংস্থা, তহবিল ও প্রোগ্রাম, বিশেষায়িত সংস্থা, অন্যান্য অঙ্গ ও স্বত্ত্বা, জাতিসংঘ ও বাংলাদেশ, জাতিসংঘ শান্তিরক্ষা মিশন, জাতিসংঘ শান্তিরক্ষা মিশনে বাংলাদেশ।","795205317",GK Pedia,"{""360p"": ""290.73MB"", ""540p"": ""803.8MB"", ""720p"": ""1.23GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/795205317?h=040539ed17&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 9""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,4,0,"2023-02-02 13:44:46.835260","2023-07-04 06:38:01.278995",52,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKpedia.png,,"1:03:49",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKpedia_-_Lecture_-_9_Int_Affirs_Fm5Vz60.pdf
212,"Live Interactive Class – 11

Topic:
Time and Work","795588194",Bank Math Master,"{""360p"": ""324.12MB"", ""540p"": ""898.1MB"", ""720p"": ""1.37GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/795588194?h=49cd959907&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 11""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-11,0,"2023-02-03 15:48:34.188362","2023-08-29 08:26:43.119007",45,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Math-Master-bank.png,,"1:11:01",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Bank_Math_11.pdf
213,"Live Interactive Class 06

Topic:
The Neo-classical Age, Part 2: Augustan period and the age of sensibility
Important Writers: Daniel Defoe, Jonathan Swift, Alexander Pope, Henry Fielding, Dr. Samuel Johnson, Edmund Burke. Thomas Gray","795841230",English Literary,"{""360p"": ""343.96MB"", ""540p"": ""951.31MB"", ""720p"": ""1.45GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/795841230?h=f15f804052&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class 06""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-6,0,"2023-02-04 13:55:13.674706","2023-08-29 10:55:05.048361",51,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/English-Literature.png,,"1:15:27",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/English_Literature_06.pdf
214,"Live Interactive Class – 9

টপিকঃ 
ভৌত রাশি এবং এর পরিমাপ, ভৌত বিজ্ঞানের উন্নয়ন, কাজ, ক্ষমতা ও শক্তি, তরল ও বায়বীয় পদার্থ","795854996",Science 9-10,"{""360p"": ""349.07MB"", ""540p"": ""966.98MB"", ""720p"": ""1.47GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/795854996?h=55afcb784c&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 9 &amp;amp; 10""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-9,0,"2023-02-04 15:52:50.305498","2023-08-28 06:57:46.281691",48,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Science-Expert.png,,"1:16:33",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Science_09-10.pdf
215,"Live Interactive Class – 6 (Round - 1)

Topics:
বাংলাদেশের জাতীয় বিষয়াবলি: 
[বাংলাদেশের ইতিহাস, কৃষ্টি ও সংস্কৃতি সম্পর্কিত]
i) ছয়দফা
ii) আগরতলা ষড়যন্ত্র মামলা 
iii) ৬৯-এর গণঅভ্যুত্থান
iv) সত্তরের নির্বাচন","796004425",GK,"{""360p"": ""402.59MB"", ""540p"": ""1.09GB"", ""720p"": ""1.7GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/796004425?h=695fb2d0ed&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 10""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,10,0,"2023-02-05 14:09:04.198389","2023-05-24 05:30:09.370314",50,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKpedia.png,,"1: 28: 20",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKpedia_-_Lecture_-_10_BD_Affairs.pdf
216,"Live Interactive Class 07

Topics:
Romantic Period Part 01
Important Writers: William Wordsworth, Samuel Taylor Coleridge, Lord Byron, Jane Austen, William Blake, Percy Bysshe Shelley, John Keats and others.","796252890",English Literary,"{""360p"": ""424.75MB"", ""540p"": ""1.15GB"", ""720p"": ""1.79GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/796252890?h=6824ea6cac&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class 07""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-7,0,"2023-02-06 14:12:41.214197","2023-08-29 10:55:19.266421",51,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/English-Literature.png,,"1:33:10",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/English_Literature_-_07.pdf
217,"Live MCQ™ Weekly Bulletin

Episode - 10

তারিখ: ০৮ ফেব্রুয়ারি, ২০২৩","796966757",W/B,"{""360p"": ""116.09MB"", ""540p"": ""280.75MB"", ""720p"": ""364.98MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/796966757?h=261894c481&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ৯ম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-10,1,"2023-02-08 13:13:41.922265","2023-08-29 11:43:00.466657",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,,"38:13",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Weekly_Bulletin_Final_E-10.pdf
218,"লাইভ ক্লাস - ৫
টপিক: 
i) নিরাপত্তা সংক্রান্ত সামরিক জোট ও সংস্থা
ii) নিরাপত্তা সংক্রান্ত ও নিরস্ত্রীকরণ চুক্তি","797326655",GK,"{""360p"": ""427.89MB"", ""540p"": ""1.16GB"", ""720p"": ""1.81GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/797326655?h=df90ad894b&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 11""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,5,0,"2023-02-09 14:20:15.161966","2023-05-24 05:17:00.838755",52,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKpedia.png,,"1:33:53",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/GKpedia_-_Lecture_-_11_Int_Affairs.pdf
219,"Live Interactive Class – 10

টপিকঃ
চুম্বক, চৌম্বকত্ব, তড়িৎ চৌম্বক, ট্রান্সফরমার","797362454",Science,"{""360p"": ""396.37MB"", ""540p"": ""1.07GB"", ""720p"": ""1.67GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/797362454?h=1d6c68a677&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 11""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-10,0,"2023-02-09 16:03:33.612637","2023-09-14 07:05:57.997384",48,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Science-Expert.png,,"1:26:53",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Final_10.pdf
220,"Live Interactive Class - 21

টপিক: 
ICT Expert revision Class","797708621",ICT,"{""360p"": ""552.11MB"", ""540p"": ""1.49GB"", ""720p"": ""2.33GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/797708621?h=2975e6225e&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-21,0,"2023-02-10 16:38:39.934481","2023-08-28 07:19:54.990615",42,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/ICT-Expert.png,"2023-02-10","2:01:07",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/ICT_-_Lec_21.pdf
221,"Live Interactive Class – 11

টপিকঃ 
স্থির তড়িৎ, চল তড়িৎ, ইলেক্ট্রনিক্স","797957937",Science,"{""360p"": ""301.81MB"", ""540p"": ""835.79MB"", ""720p"": ""1.27GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/797957937?h=afb7623eb7&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 12""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-11,0,"2023-02-11 15:48:30.351379","2023-09-14 07:07:46.480438",48,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Science-Expert.png,,"1:06:09",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Final_11.pdf
222,"Live Interactive Class – 7 (Round - 1)

Topics:
বাংলাদেশের জাতীয় বিষয়াবলি: 
[বাংলাদেশের ইতিহাস, কৃষ্টি ও সংস্কৃতি সম্পর্কিত]
i) একাত্তরের অসহযোগ আন্দোলন ও মুক্তিযুদ্ধ
ii) বঙ্গবন্ধু ও মুক্তিযুদ্ধ ও স্বাধীনতার বৈশ্বিক স্বীকৃতি।","798351368",GK,"{""360p"": ""373.7MB"", ""540p"": ""1.01GB"", ""720p"": ""1.58GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/798351368?h=1de2b3b938&badge=0&autopause=0&player_id=0&app_id=58479/embed"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen frameborder=""0"" style=""position:absolute;top:0;left:0;width:100%;height:100%;""></iframe></div>",0,12,0,"2023-02-13 14:00:27.391372","2023-05-24 05:31:10.401920",50,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKpedia.png,,"1:21:59",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Lec_-_12_Bangladesh.pdf
223,"Live MCQ™ Weekly Bulletin

Episode - 11

তারিখ: ১৫ ফেব্রুয়ারি, ২০২৩","799088621",Weekly Bulletin,"{""360p"": ""107.74MB"", ""540p"": ""257.06MB"", ""720p"": ""339.32MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/799088621?h=de1eedf582&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ১২তম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-11,1,"2023-02-15 13:27:22.508569","2023-08-29 11:43:10.732888",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,,"37:37",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/weekly_Bulletin_Final_E-11_tYgvFMr.pdf
224,"Live Interactive Class 08

Topics:
Romantic Period Part 2
Important Writers: William Wordsworth, Samuel Taylor Coleridge, Lord Byron, Jane Austen, William Blake, Percy Bysshe Shelley, John Keats and others","799451941",English Literary,"{""360p"": ""318.66MB"", ""540p"": ""879.78MB"", ""720p"": ""1.34GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/799451941?h=0bed84981f&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class 08""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-8,0,"2023-02-16 13:53:28.223954","2023-08-29 10:55:30.997969",51,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/English-Literature.png,"2023-02-16","1:09:57",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/English_Literature_08.pdf
225,"Live Interactive Class –  12

টপিকঃ 
ডায়োড, ট্রানজিষ্টর, আইসি, তরঙ্গ ও শব্দ","799488552",Science,"{""360p"": ""464.63MB"", ""540p"": ""1.25GB"", ""720p"": ""1.96GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/799488552?h=a44b7e218d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash;  13 &amp;amp; 14""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-12,0,"2023-02-16 16:24:52.789008","2023-09-14 07:12:15.836227",48,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Science-Expert.png,,"1: 42: 03",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Final_12.pdf
226,"Live Interactive Class - 5

টপিক: 
বৈষ্ণব পদাবলি","799822762",Bangla,"{""360p"": ""319MB"", ""540p"": ""883.14MB"", ""720p"": ""1.35GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/799822762?h=0f95bd30e4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class - 5""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-5,0,"2023-02-17 14:00:33.924954","2023-08-29 07:58:01.846137",49,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Bangla-Literature.png,"2023-02-17","1:10:00",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/BanglaBid_Literature-_Lecture_05.pdf
227,"Live Interactive Class – 12

Topic:
Pipe and Cisterns","799853072",Math,"{""360p"": ""314.57MB"", ""540p"": ""869.1MB"", ""720p"": ""1.32GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/799853072?h=43877fc654&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 12""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-12,0,"2023-02-17 15:45:07.020943","2023-08-29 08:27:21.351724",45,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Math-Master-bank.png,"2023-02-17","1:09:04",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Bank_Math_12.pdf
228,"Live Interactive Class 09

Topics:
Victorian Period
Important Writers: Charles Dickens, Charlotte Bronte, George Eliot, Thomas Hardy, William Makepeace Thackeray, Robert Browning, Alfred, Lord Tennyson, Matthew Arnold, Oscar Wilde","800102585",English Literary,"{""360p"": ""421.72MB"", ""540p"": ""1.14GB"", ""720p"": ""1.78GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/800102585?h=4f0d218825&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class 09""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-9,0,"2023-02-18 14:26:42.550073","2023-08-29 10:55:42.321637",51,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/English-Literature.png,,"1:32:23",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/English_Literature_09.pdf
229,"Live Interactive Class – 13

টপিকঃ 
তাপ ও তাপগতি বিদ্যা","800115958",Science,"{""360p"": ""381.2MB"", ""540p"": ""1.03GB"", ""720p"": ""1.61GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/800115958?h=b56013c7af&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 15""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-13,0,"2023-02-18 16:08:11.510513","2023-09-14 07:14:48.612321",48,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Science-Expert.png,,"1 : 23 : 44",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Final_13.pdf
230,"লাইভ ক্লাস - ৬:

টপিক:
আন্তর্জাতিক অর্থনৈতিক ও বাণিজ্যিক প্রতিষ্ঠানসমূহ","800262956",GK,"{""360p"": ""169.97MB"", ""540p"": ""468.91MB"", ""720p"": ""731.86MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/800262956?h=7432755ac8&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class &amp;ndash; 13""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,6,0,"2023-02-19 13:14:35.021180","2023-05-24 05:17:44.021360",52,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/GKpedia.png,,"37:18",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/Lacture-_13.pdf
231,"Live Interactive Class 10

Topics:
Victorian Period part 2
Important Writers: Charles Dickens, Charlotte Bronte, George Eliot, Thomas Hardy, William Makepeace Thackeray, Robert Browning, Alfred, Lord Tennyson, Matthew Arnold, Oscar Wilde","800503270",English Literary,"{""360p"": ""375.79MB"", ""540p"": ""1.01GB"", ""720p"": ""1.59GB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/800503270?h=74014ef4d0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live Interactive Class 10""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-10,0,"2023-02-20 13:59:24.906905","2023-08-29 10:55:57.973015",51,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/English-Literature.png,"2023-02-20","1:22:31",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/English_Literature_10.pdf
232,"Live MCQ™ Weekly Bulletin

Episode - 12

তারিখ: ২২ ফেব্রুয়ারী, ২০২৩","801191020",Weekly Bulletin,"{""360p"": ""117.15MB"", ""540p"": ""283.94MB"", ""720p"": ""378.82MB""}","<div style=""padding:56.25% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/801191020?h=f6dcc432fb&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Live MCQ Weekly Bulletin - ১২তম পর্ব""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,-12,1,"2023-02-22 13:19:59.907358","2023-08-29 11:43:26.324094",46,https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/uploads/Weekly-Bulletin.png,"2023-02-22","38:11",https://elasticbeanstalk-ap-southeast-1-051040323559.s3.amazonaws.com/livemcq-files/media/documents/weekly_Bulletin_Final_E-12.pdf
